Name,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggression,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Positioning,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach(GK),Command Of Area(GK),Communication(GK),Eccentricity(GK),Handling(GK),Kicking(GK),One On Ones(GK),Reflexes(GK),Rushing Out(GK),Punching(GK),Throwing(GK),both,left,right,GK,cluster
Juan Camilo Chaverra,0.4,0.0,0.0,0.1111111111111111,0.6428571428571428,0.4117647058823529,0.16666666666666669,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.5333333333333332,0.0,0.08333333333333333,0.3125,0.4375,0.5714285714285714,0.25,0.49999999999999994,0.6153846153846154,0.625,0.6363636363636365,0.631578947368421,0.6428571428571428,0.631578947368421,0.6428571428571428,0.6428571428571428,0.5333333333333332,0.7058823529411764,0.7142857142857142,0.6428571428571428,0.5333333333333333,0.5625,0.5333333333333334,0.7142857142857142,0.75,0.5555555555555556,0.7777777777777777,0.4,0.5789473684210527,0.75,0.8666666666666667,0.39999999999999997,0.5625,0.4375,0.22222222222222224,0.4545454545454545,0.35714285714285715,0.6470588235294117,0.5454545454545454,0.35294117647058826,0.5625,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Stefano Turati,0.0,0.1111111111111111,0.0,0.0,0.4285714285714286,0.1176470588235294,0.4166666666666667,0.0,0.3571428571428571,0.20000000000000004,0.2,0.1176470588235294,0.0,0.4375,0.5625,0.4285714285714286,0.33333333333333326,0.49999999999999994,0.6153846153846154,0.4375,0.5454545454545454,0.736842105263158,0.21428571428571427,0.631578947368421,0.5,0.7857142857142857,0.6666666666666667,0.7647058823529411,0.7142857142857142,0.5714285714285714,0.6,0.5625,0.46666666666666673,0.7857142857142856,0.6875,0.5555555555555556,0.6111111111111112,0.2,0.6842105263157894,0.25,0.4,0.46666666666666673,0.625,0.5,0.38888888888888884,0.6363636363636364,0.14285714285714285,0.8235294117647058,0.6363636363636365,0.4705882352941177,0.4375,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Milan Heča,0.0,0.0,0.09090909090909091,0.0,0.2857142857142857,0.23529411764705882,0.08333333333333333,0.15384615384615385,0.5,0.6000000000000001,0.3333333333333333,0.23529411764705882,0.49999999999999994,0.4375,0.25,0.5,0.5833333333333333,0.49999999999999994,0.6153846153846154,0.0625,0.6363636363636365,0.631578947368421,0.9285714285714286,0.3684210526315789,0.14285714285714285,0.5,0.6666666666666667,0.1176470588235294,0.7142857142857142,0.4285714285714285,0.8666666666666667,0.6875,0.5333333333333334,0.42857142857142855,0.6875,0.7777777777777777,0.6111111111111112,0.33333333333333337,0.42105263157894735,0.25,0.06666666666666667,0.5333333333333334,0.5,0.3125,0.611111111111111,0.8181818181818182,0.21428571428571425,0.7058823529411764,0.7272727272727273,0.11764705882352944,0.75,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Nediljko Labrović,0.33333333333333337,0.2222222222222222,0.0,0.0,0.2857142857142857,0.3529411764705882,0.4166666666666667,0.15384615384615385,0.07142857142857142,0.0,0.26666666666666666,0.1176470588235294,0.16666666666666669,0.25,0.6875,0.5714285714285714,0.5833333333333333,0.3888888888888889,0.5384615384615385,0.25,0.2727272727272728,0.5789473684210527,0.0,0.5789473684210527,0.07142857142857142,0.7142857142857143,0.6000000000000001,0.47058823529411764,0.7142857142857142,0.7142857142857143,0.8,0.75,0.13333333333333336,0.7142857142857142,0.6875,0.6666666666666665,0.5555555555555556,0.7333333333333334,0.3684210526315789,0.3125,1.0,0.6000000000000001,0.625,0.4375,0.38888888888888884,0.4545454545454545,0.28571428571428564,0.7058823529411764,0.8181818181818181,0.23529411764705882,0.9375,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Augusto Batalla,0.33333333333333337,0.1111111111111111,0.09090909090909091,0.2222222222222222,0.7142857142857143,0.47058823529411764,0.08333333333333333,0.0,0.14285714285714285,0.0,0.39999999999999997,0.0,0.08333333333333333,0.5,0.625,0.4285714285714286,0.8333333333333333,0.3888888888888889,0.30769230769230765,0.5625,0.36363636363636376,0.6842105263157894,0.5,0.631578947368421,0.07142857142857142,0.5,0.8,0.7647058823529411,0.5714285714285714,0.5714285714285714,0.8666666666666667,0.5625,0.46666666666666673,0.6428571428571428,0.75,0.6666666666666665,0.4444444444444445,0.6666666666666666,0.2631578947368421,0.5,0.6666666666666666,0.39999999999999997,0.375,0.5,0.2777777777777778,0.7272727272727274,0.49999999999999994,0.7058823529411764,0.6363636363636365,0.29411764705882354,0.5625,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Elia Caprile,0.2,0.0,0.1818181818181818,0.0,0.3571428571428571,0.2941176470588235,0.4166666666666667,0.15384615384615385,0.0,0.0,0.4666666666666666,0.1176470588235294,0.16666666666666669,0.3125,0.6875,0.5,0.41666666666666663,0.49999999999999994,0.5384615384615385,0.625,0.4545454545454546,0.6842105263157894,0.4285714285714286,0.3684210526315789,0.21428571428571427,0.7857142857142857,0.6000000000000001,0.6470588235294117,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5625,0.6000000000000001,0.6428571428571428,0.875,0.4444444444444445,0.6111111111111112,0.2,0.736842105263158,0.125,0.7333333333333334,0.5333333333333334,0.625,0.5625,0.5,0.7272727272727274,0.49999999999999994,0.7058823529411764,0.5454545454545454,0.6470588235294117,0.5625,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Harlen Castillo,0.13333333333333336,0.1111111111111111,0.0,0.0,0.6428571428571428,0.23529411764705882,0.5833333333333333,0.15384615384615385,0.07142857142857142,0.1,0.4666666666666666,0.1176470588235294,0.08333333333333333,0.625,0.5625,0.5714285714285714,0.5,0.49999999999999994,0.5384615384615385,0.5625,0.5454545454545454,0.631578947368421,0.14285714285714285,0.6842105263157894,0.5,0.5714285714285714,0.6666666666666667,0.6470588235294117,0.7857142857142856,0.6428571428571428,0.6666666666666667,0.5625,0.5333333333333334,0.6428571428571428,0.6875,0.5555555555555556,0.7222222222222221,0.33333333333333337,0.5789473684210527,0.4375,0.9333333333333333,0.5333333333333334,0.5625,0.5625,0.22222222222222224,0.36363636363636365,0.49999999999999994,0.5294117647058824,0.4545454545454546,0.411764705882353,0.5625,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Yoel,0.2,0.2222222222222222,0.0,0.0,0.5,0.2941176470588235,0.6666666666666666,0.0,0.14285714285714285,0.20000000000000004,0.26666666666666666,0.0,0.16666666666666669,0.3125,0.25,0.5714285714285714,0.5833333333333333,0.27777777777777773,0.5384615384615385,0.4375,0.8181818181818183,0.631578947368421,0.0,0.5263157894736843,0.07142857142857142,0.5,0.6000000000000001,0.6470588235294117,0.49999999999999994,0.5,0.5333333333333333,0.4375,0.3333333333333333,0.5714285714285714,0.5625,0.4444444444444445,0.49999999999999994,0.6,0.3157894736842105,0.5625,0.8,0.5333333333333334,0.5,0.5,0.22222222222222224,0.5454545454545455,0.42857142857142855,0.7058823529411764,0.4545454545454546,0.4705882352941177,0.5625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Dmytro Riznyk,0.13333333333333336,0.0,0.0,0.2222222222222222,0.7142857142857143,0.3529411764705882,0.16666666666666669,0.07692307692307693,0.07142857142857142,0.1,0.7333333333333334,0.0,0.16666666666666669,0.75,0.375,0.6428571428571429,0.33333333333333326,0.6666666666666665,0.6923076923076925,0.625,0.6363636363636365,0.5263157894736843,0.0,0.5789473684210527,0.14285714285714285,0.8571428571428571,0.6000000000000001,0.47058823529411764,0.8571428571428572,0.7142857142857143,0.6666666666666667,0.8125,0.2,0.8571428571428572,0.1875,0.3333333333333333,0.7777777777777777,0.4,0.3684210526315789,0.5625,0.6,0.46666666666666673,0.4375,0.4375,0.5,0.4545454545454545,0.21428571428571425,0.5294117647058824,0.6363636363636365,0.29411764705882354,0.375,0.2142857142857143,0.0,0.0,1.0,1,['GK_0']
Alexandr Selikhov,0.26666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.7142857142857143,0.5294117647058824,0.7499999999999999,0.15384615384615385,0.14285714285714285,0.1,0.4666666666666666,0.23529411764705882,0.08333333333333333,0.3125,0.5,0.7857142857142857,0.5,0.5555555555555556,0.6153846153846154,0.4375,0.4545454545454546,0.894736842105263,0.07142857142857142,0.5263157894736843,0.0,0.5,0.7333333333333334,0.5882352941176471,0.35714285714285715,0.6428571428571428,0.7333333333333334,0.6875,0.3333333333333333,0.49999999999999994,0.625,0.5555555555555556,0.6666666666666665,0.7333333333333334,0.6842105263157894,0.9375,0.6666666666666666,0.46666666666666673,0.5,0.5,0.4444444444444444,0.7272727272727274,0.49999999999999994,0.6470588235294117,0.6363636363636365,0.35294117647058826,0.3125,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Fernando de Paul,0.26666666666666666,0.0,0.0,0.2222222222222222,0.21428571428571427,0.3529411764705882,0.08333333333333333,0.0,0.14285714285714285,0.0,0.39999999999999997,0.23529411764705882,0.16666666666666669,0.4375,0.5,0.5,0.6666666666666665,0.6666666666666665,0.5384615384615385,0.625,0.5454545454545454,0.631578947368421,0.07142857142857142,0.6842105263157894,0.14285714285714285,0.7142857142857143,0.6000000000000001,0.5882352941176471,0.42857142857142855,0.5,0.6666666666666667,0.4375,0.5333333333333334,0.49999999999999994,0.625,0.6111111111111112,0.5555555555555556,0.8,0.15789473684210525,0.25,0.8,0.5333333333333334,0.5625,0.5,0.33333333333333326,0.6363636363636364,0.49999999999999994,0.7058823529411764,0.4545454545454546,0.5294117647058822,0.5,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Leandro Chichizola,0.33333333333333337,0.2222222222222222,0.09090909090909091,0.0,0.6428571428571428,0.47058823529411764,0.25,0.07692307692307693,0.0,0.20000000000000004,0.39999999999999997,0.1176470588235294,0.16666666666666669,0.4375,0.375,0.5,0.5833333333333333,0.49999999999999994,0.5384615384615385,0.5,0.36363636363636376,0.631578947368421,0.2857142857142857,0.42105263157894735,0.14285714285714285,0.5714285714285714,0.4666666666666666,0.5882352941176471,0.5714285714285714,0.6428571428571428,0.6,0.4375,0.6000000000000001,0.5714285714285714,0.75,0.49999999999999994,0.5555555555555556,0.13333333333333336,0.736842105263158,0.4375,0.7333333333333334,0.5333333333333334,0.625,0.625,0.22222222222222224,0.7272727272727274,0.42857142857142855,0.6470588235294117,0.7272727272727273,0.23529411764705882,0.3125,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Luis Mejía,0.13333333333333336,0.2222222222222222,0.1818181818181818,0.1111111111111111,0.5714285714285714,0.4117647058823529,0.0,0.8461538461538463,0.07142857142857142,0.0,0.39999999999999997,0.1176470588235294,0.08333333333333333,0.5,0.375,0.5,0.5833333333333333,0.5555555555555556,0.5384615384615385,0.625,0.36363636363636376,0.6842105263157894,0.4285714285714286,0.3684210526315789,0.14285714285714285,0.4285714285714285,0.6000000000000001,0.4117647058823529,0.9285714285714286,0.7857142857142857,0.8666666666666667,0.6875,0.6000000000000001,0.8571428571428572,0.75,0.6666666666666665,0.6666666666666665,0.4,0.631578947368421,0.375,0.0,0.5333333333333334,0.5,0.3125,0.5,0.18181818181818188,0.49999999999999994,0.7647058823529411,0.6363636363636365,0.588235294117647,0.5625,0.4285714285714285,0.0,1.0,0.0,1,['GK_1']
Ronwen Williams,0.2,0.3333333333333333,0.6363636363636364,0.2222222222222222,0.7142857142857143,0.2941176470588235,0.5833333333333333,0.3076923076923077,0.7857142857142857,0.20000000000000004,0.3333333333333333,0.23529411764705882,0.6666666666666666,0.6875,0.4375,0.4285714285714286,0.6666666666666665,0.3888888888888889,0.6153846153846154,0.5,0.5454545454545454,0.5789473684210527,0.8571428571428571,0.3157894736842105,0.5,0.4285714285714285,0.3333333333333333,0.4117647058823529,0.42857142857142855,0.2857142857142857,0.4,0.5,0.3333333333333333,0.6428571428571428,0.6875,0.49999999999999994,0.7777777777777777,0.6,0.6842105263157894,0.4375,0.26666666666666666,0.5333333333333334,0.625,0.5,0.5,0.6363636363636364,0.42857142857142855,0.7058823529411764,0.6363636363636365,0.29411764705882354,0.75,0.6428571428571428,0.0,1.0,0.0,1,['GK_1']
Stanislav Kritsyuk,0.13333333333333336,0.0,0.1818181818181818,0.0,0.6428571428571428,0.3529411764705882,0.49999999999999994,0.0,0.0,0.0,0.5333333333333332,0.0,0.0,0.625,0.6875,0.5714285714285714,0.41666666666666663,0.5555555555555556,0.6923076923076925,0.5625,0.4545454545454546,0.5263157894736843,0.07142857142857142,0.47368421052631576,0.14285714285714285,0.7142857142857143,0.6666666666666667,0.5882352941176471,0.6428571428571428,0.6428571428571428,0.7333333333333334,0.6875,0.26666666666666666,0.6428571428571428,0.6875,0.6111111111111112,0.5555555555555556,0.26666666666666666,0.736842105263158,0.5625,0.7333333333333334,0.6000000000000001,0.5,0.4375,0.38888888888888884,0.5454545454545455,0.49999999999999994,0.588235294117647,0.5454545454545454,0.6470588235294117,0.3125,0.5,0.0,0.0,1.0,1,['GK_0']
Giorgi Makaridze,0.2,0.0,0.09090909090909091,0.0,0.5,0.2941176470588235,0.5833333333333333,0.15384615384615385,0.0,0.1,0.6666666666666667,0.7058823529411764,0.16666666666666669,0.4375,0.75,0.3571428571428571,0.6666666666666665,0.3333333333333333,0.6923076923076925,0.625,0.2727272727272728,0.631578947368421,0.4285714285714286,0.42105263157894735,0.0,0.5,0.6000000000000001,0.5294117647058824,0.7857142857142856,0.5714285714285714,0.7333333333333334,0.6875,0.5333333333333334,0.7142857142857142,0.6875,0.6666666666666665,0.6111111111111112,0.4666666666666667,0.7894736842105263,0.4375,0.0,0.6666666666666667,0.625,0.5,0.38888888888888884,0.5454545454545455,0.49999999999999994,0.5294117647058824,0.5454545454545454,0.4705882352941177,0.5625,0.5,0.0,0.0,1.0,1,['GK_0']
Ortwin De Wolf,0.13333333333333336,0.2222222222222222,0.1818181818181818,0.1111111111111111,0.4285714285714286,0.2941176470588235,0.0,0.0,0.14285714285714285,0.20000000000000004,0.5333333333333332,0.0,0.08333333333333333,0.625,0.75,0.4285714285714286,0.5,0.49999999999999994,0.8461538461538463,0.6875,0.5454545454545454,0.5789473684210527,0.0,0.5263157894736843,0.14285714285714285,0.6428571428571428,0.5333333333333332,0.5882352941176471,0.6428571428571428,0.6428571428571428,0.8,0.6875,0.39999999999999997,0.7142857142857142,0.6875,0.6666666666666665,0.5555555555555556,0.5333333333333333,0.5789473684210527,0.4375,0.6666666666666666,0.6000000000000001,0.375,0.4375,0.38888888888888884,0.4545454545454545,0.6428571428571428,0.47058823529411764,0.36363636363636354,0.4705882352941177,0.5,0.6428571428571428,0.0,1.0,0.0,1,['GK_1']
Maarten Vandevoordt,0.2,0.0,0.1818181818181818,0.1111111111111111,0.5714285714285714,0.2941176470588235,0.0,0.07692307692307693,0.14285714285714285,0.0,0.8,0.1764705882352941,0.0,0.8125,0.3125,0.3571428571428571,0.5,0.4444444444444445,0.6923076923076925,0.4375,0.4545454545454546,0.6842105263157894,0.9285714285714286,0.47368421052631576,0.07142857142857142,0.5,0.4666666666666666,0.7647058823529411,0.7857142857142856,0.7142857142857143,0.6666666666666667,0.625,0.13333333333333336,0.8571428571428572,0.5625,0.4444444444444445,0.4444444444444445,0.5333333333333333,0.5789473684210527,0.75,0.8666666666666667,0.46666666666666673,0.5,0.5,0.6666666666666666,0.4545454545454545,0.5714285714285714,0.8235294117647058,0.5454545454545454,0.5294117647058822,0.1875,0.5,0.0,0.0,1.0,1,['GK_0']
João Carlos,0.33333333333333337,0.1111111111111111,0.0,0.0,0.2857142857142857,0.3529411764705882,0.49999999999999994,0.15384615384615385,0.0,0.0,0.39999999999999997,0.058823529411764705,0.08333333333333333,0.5625,0.5625,0.3571428571428571,0.75,0.4444444444444445,0.5384615384615385,0.625,0.4545454545454546,0.5789473684210527,0.14285714285714285,0.6842105263157894,0.0,0.6428571428571428,0.6666666666666667,0.6470588235294117,0.6428571428571428,0.7142857142857143,0.6,0.625,0.6000000000000001,0.6428571428571428,0.5625,0.5555555555555556,0.5555555555555556,0.5333333333333333,0.6842105263157894,0.625,0.8666666666666667,0.6000000000000001,0.5,0.5,0.33333333333333326,0.6363636363636364,0.49999999999999994,0.6470588235294117,0.5454545454545454,0.588235294117647,0.375,0.5,0.0,0.0,1.0,1,['GK_0']
Sebastián Torrico,0.06666666666666667,0.1111111111111111,0.2727272727272727,0.0,0.5,0.2941176470588235,0.25,0.15384615384615385,0.2857142857142857,0.20000000000000004,0.3333333333333333,0.0,0.16666666666666669,0.5,0.5,0.5714285714285714,0.5,0.8888888888888888,0.6923076923076925,0.4375,0.8181818181818183,0.736842105263158,0.07142857142857142,0.6842105263157894,0.21428571428571427,0.6428571428571428,0.8,0.9411764705882353,0.49999999999999994,0.3571428571428571,0.9333333333333333,0.625,0.3333333333333333,0.7142857142857142,0.8125,0.6111111111111112,0.6666666666666665,0.13333333333333336,0.8421052631578947,0.25,0.0,0.5333333333333334,0.1875,0.3125,0.2777777777777778,0.8181818181818182,0.28571428571428564,0.7058823529411764,0.36363636363636354,0.1764705882352941,0.8125,0.7857142857142857,0.0,0.0,1.0,1,['GK_0']
Gonzalo Marinelli,0.26666666666666666,0.1111111111111111,0.09090909090909091,0.0,0.3571428571428571,0.4117647058823529,0.3333333333333333,0.15384615384615385,0.0,0.20000000000000004,0.6666666666666667,0.0,0.6666666666666666,0.4375,0.625,0.5,0.6666666666666665,0.4444444444444445,0.6153846153846154,0.25,0.6363636363636365,0.47368421052631576,0.0,0.42105263157894735,0.14285714285714285,0.6428571428571428,0.6000000000000001,0.47058823529411764,0.6428571428571428,0.7142857142857143,0.8666666666666667,0.375,0.6666666666666667,0.7857142857142856,0.75,0.49999999999999994,0.5555555555555556,0.4666666666666667,0.5789473684210527,0.75,0.8,0.3333333333333333,0.375,0.5625,0.7777777777777777,0.4545454545454545,0.49999999999999994,0.6470588235294117,0.5454545454545454,0.4705882352941177,0.5625,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Diego Mariño,0.4,0.6666666666666665,0.9999999999999999,0.6666666666666665,0.8571428571428571,0.3529411764705882,0.5833333333333333,0.4615384615384616,0.5714285714285714,0.7000000000000001,0.4666666666666666,0.3529411764705882,0.5833333333333333,0.6875,0.375,0.2142857142857143,0.08333333333333326,0.3333333333333333,0.6153846153846154,0.5,0.36363636363636376,0.42105263157894735,0.3571428571428571,0.42105263157894735,0.07142857142857142,0.6428571428571428,0.8,0.4117647058823529,0.6428571428571428,0.7142857142857143,0.33333333333333337,0.6875,0.46666666666666673,0.7142857142857142,0.8125,0.49999999999999994,0.4444444444444445,0.33333333333333337,0.47368421052631576,0.3125,0.26666666666666666,0.6666666666666667,0.25,0.6875,0.611111111111111,0.6363636363636364,0.14285714285714285,0.8823529411764706,0.8181818181818181,0.1764705882352941,0.6875,0.9285714285714285,0.0,0.0,1.0,1,['GK_0']
Jon McLaughlin,0.26666666666666666,0.1111111111111111,0.09090909090909091,0.0,0.5714285714285714,0.4117647058823529,0.16666666666666669,0.15384615384615385,0.14285714285714285,0.0,0.6666666666666667,0.1764705882352941,0.0,0.625,0.6875,0.5,0.5833333333333333,0.6666666666666665,0.38461538461538464,0.4375,0.36363636363636376,0.5789473684210527,0.07142857142857142,0.3157894736842105,0.07142857142857142,0.5714285714285714,0.6000000000000001,0.6470588235294117,0.42857142857142855,0.6428571428571428,0.4666666666666667,0.6875,0.6000000000000001,0.49999999999999994,0.75,0.5555555555555556,0.8333333333333333,0.13333333333333336,0.21052631578947367,0.25,0.8666666666666667,0.6666666666666667,0.625,0.5625,0.2777777777777778,0.6363636363636364,0.5714285714285714,0.588235294117647,0.5454545454545454,0.5294117647058822,0.375,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Phillip Menzel,0.06666666666666667,0.3333333333333333,0.1818181818181818,0.2222222222222222,0.5,0.2941176470588235,0.49999999999999994,0.38461538461538464,0.9285714285714286,0.4,0.39999999999999997,0.1764705882352941,0.4166666666666667,0.4375,0.4375,0.2142857142857143,0.5833333333333333,0.6111111111111112,0.5384615384615385,0.5625,0.4545454545454546,0.5789473684210527,0.14285714285714285,0.3157894736842105,0.0,0.7857142857142857,0.7333333333333334,0.7058823529411764,0.6428571428571428,0.5714285714285714,0.8666666666666667,0.8125,0.6000000000000001,0.8571428571428572,0.8125,0.7222222222222221,0.6111111111111112,0.26666666666666666,0.3157894736842105,0.25,0.7333333333333334,0.8,0.625,0.5625,0.38888888888888884,0.4545454545454545,0.21428571428571425,0.47058823529411764,0.4545454545454546,0.35294117647058826,0.5,0.7857142857142857,0.0,0.0,1.0,1,['GK_0']
Alexander Meyer,0.06666666666666667,0.1111111111111111,0.0,0.2222222222222222,0.6428571428571428,0.23529411764705882,0.0,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.6666666666666667,0.058823529411764705,0.16666666666666669,0.5,0.5625,0.5714285714285714,0.8333333333333333,0.5555555555555556,0.23076923076923078,0.625,0.36363636363636376,0.5789473684210527,0.0,0.5789473684210527,0.14285714285714285,0.4285714285714285,0.6666666666666667,0.7647058823529411,0.49999999999999994,0.5,0.7333333333333334,0.875,0.6000000000000001,0.42857142857142855,0.5,0.7222222222222221,0.6111111111111112,0.26666666666666666,0.5789473684210527,0.4375,0.8,0.7333333333333334,0.375,0.4375,0.22222222222222224,0.7272727272727274,0.42857142857142855,0.588235294117647,0.5454545454545454,0.29411764705882354,0.1875,0.5,0.0,0.0,1.0,1,['GK_0']
Ricardo Batista,0.06666666666666667,0.1111111111111111,0.1818181818181818,0.1111111111111111,0.4285714285714286,0.3529411764705882,0.5833333333333333,0.15384615384615385,0.14285714285714285,0.0,0.3333333333333333,0.0,0.16666666666666669,0.25,0.5625,0.6428571428571429,0.6666666666666665,0.4444444444444445,0.5384615384615385,0.625,0.5454545454545454,0.631578947368421,0.5714285714285714,0.47368421052631576,0.7857142857142857,0.6428571428571428,0.5333333333333332,0.5882352941176471,0.5714285714285714,0.6428571428571428,0.5333333333333333,0.5625,0.3333333333333333,0.5714285714285714,0.6875,0.5555555555555556,0.6666666666666665,0.8,0.3684210526315789,0.5625,0.6,0.6000000000000001,0.4375,0.5625,0.7777777777777777,0.4545454545454545,0.28571428571428564,0.7647058823529411,0.7272727272727273,0.7058823529411764,0.8125,0.5714285714285714,0.0,1.0,0.0,1,['GK_1']
Danijel Petković,0.13333333333333336,0.1111111111111111,0.09090909090909091,0.0,0.14285714285714285,0.2941176470588235,0.16666666666666669,0.0,0.0,0.20000000000000004,0.6666666666666667,0.0,0.16666666666666669,0.4375,0.3125,0.5,0.5833333333333333,0.5555555555555556,0.5384615384615385,0.6875,0.4545454545454546,0.631578947368421,0.07142857142857142,0.631578947368421,0.0,0.6428571428571428,0.6000000000000001,0.5882352941176471,0.49999999999999994,0.7142857142857143,0.6666666666666667,0.8125,0.6666666666666667,0.49999999999999994,0.5,0.5555555555555556,0.49999999999999994,0.5333333333333333,0.5789473684210527,0.3125,0.6,0.6000000000000001,0.5,0.5,0.33333333333333326,0.4545454545454545,0.5714285714285714,0.588235294117647,0.36363636363636354,0.411764705882353,0.5625,0.3571428571428571,0.0,0.0,1.0,1,['GK_0']
Janis Blaswich,0.2,0.1111111111111111,0.0,0.1111111111111111,0.5,0.3529411764705882,0.5833333333333333,0.15384615384615385,0.0,0.20000000000000004,0.3333333333333333,0.1176470588235294,0.0,0.375,0.5625,0.5,0.5,0.5555555555555556,0.6153846153846154,0.375,0.5454545454545454,0.5789473684210527,0.07142857142857142,0.3684210526315789,0.14285714285714285,0.5714285714285714,0.6000000000000001,0.6470588235294117,0.5714285714285714,0.5714285714285714,0.6,0.6875,0.46666666666666673,0.5714285714285714,0.6875,0.6666666666666665,0.6111111111111112,0.26666666666666666,0.47368421052631576,0.5,0.6666666666666666,0.5333333333333334,0.5625,0.5625,0.4444444444444444,0.5454545454545455,0.49999999999999994,0.7058823529411764,0.6363636363636365,0.5294117647058822,0.375,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Radosław Majecki,0.2,0.1111111111111111,0.0,0.0,0.7857142857142857,0.4117647058823529,0.6666666666666666,0.07692307692307693,0.0,0.20000000000000004,0.5333333333333332,0.1176470588235294,0.0,0.5625,0.1875,0.5714285714285714,0.5,0.7222222222222221,0.6923076923076925,0.4375,0.4545454545454546,0.6842105263157894,0.3571428571428571,0.3684210526315789,0.5,0.6428571428571428,0.6000000000000001,0.7647058823529411,0.35714285714285715,0.6428571428571428,0.8,0.75,0.6000000000000001,0.42857142857142855,0.6875,0.6666666666666665,0.6666666666666665,0.13333333333333336,0.5789473684210527,0.0625,0.6,0.6666666666666667,0.5,0.5625,0.33333333333333326,0.6363636363636364,0.42857142857142855,0.6470588235294117,0.36363636363636354,0.5294117647058822,0.625,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Jon Ander Serantes,0.13333333333333336,0.2222222222222222,0.1818181818181818,0.0,0.3571428571428571,0.2941176470588235,0.16666666666666669,0.07692307692307693,0.0,0.20000000000000004,0.7333333333333334,0.1176470588235294,0.0,0.1875,0.375,0.4285714285714286,0.5,0.4444444444444445,0.6153846153846154,0.3125,0.5454545454545454,0.21052631578947367,0.0,0.5789473684210527,0.07142857142857142,0.5714285714285714,0.5333333333333332,0.6470588235294117,0.6428571428571428,0.7142857142857143,0.6666666666666667,0.5,0.46666666666666673,0.7142857142857142,0.6875,0.4444444444444445,0.6111111111111112,0.26666666666666666,0.631578947368421,0.6875,0.9333333333333333,0.46666666666666673,0.5625,0.5625,0.38888888888888884,0.6363636363636364,0.42857142857142855,0.588235294117647,0.5454545454545454,0.5294117647058822,0.5625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Peter Abrahamsson,0.26666666666666666,0.2222222222222222,0.2727272727272727,0.2222222222222222,0.4285714285714286,0.5294117647058824,0.08333333333333333,0.15384615384615385,0.07142857142857142,0.20000000000000004,0.26666666666666666,0.23529411764705882,0.0,0.3125,0.5625,0.5714285714285714,0.6666666666666665,0.5555555555555556,0.6153846153846154,0.375,0.6363636363636365,0.5789473684210527,0.0,0.631578947368421,0.07142857142857142,0.7857142857142857,0.5333333333333332,0.2941176470588235,0.35714285714285715,0.5,0.8666666666666667,0.8125,0.46666666666666673,0.35714285714285715,0.5,0.7222222222222221,0.6666666666666665,0.4,0.631578947368421,0.75,0.6666666666666666,0.5333333333333334,0.5625,0.5625,0.38888888888888884,0.6363636363636364,0.42857142857142855,0.7058823529411764,0.5454545454545454,0.588235294117647,0.625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Christian Mathenia,0.26666666666666666,0.2222222222222222,0.1818181818181818,0.1111111111111111,0.4285714285714286,0.3529411764705882,0.6666666666666666,0.07692307692307693,0.14285714285714285,0.0,0.26666666666666666,0.1176470588235294,0.08333333333333333,0.375,0.1875,0.5714285714285714,0.41666666666666663,0.49999999999999994,0.6923076923076925,0.3125,0.5454545454545454,0.6842105263157894,0.7142857142857143,0.47368421052631576,0.21428571428571427,0.6428571428571428,0.6666666666666667,0.7058823529411764,0.6428571428571428,0.3571428571428571,0.8,0.5625,0.5333333333333334,0.5714285714285714,0.6875,0.8333333333333333,0.7777777777777777,0.26666666666666666,0.8421052631578947,0.25,0.6666666666666666,0.39999999999999997,0.375,0.5,0.38888888888888884,0.7272727272727274,0.35714285714285715,0.7058823529411764,0.8181818181818181,0.411764705882353,0.3125,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
